Year,Geo Level,State,County,Data Item,Value
1972,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","16,726,500"
1972,COUNTY,MINNESOTA,JACKSON,"CORN, SILAGE - ACRES HARVESTED","4,800"
1972,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,482,300"
1972,COUNTY,MINNESOTA,LINCOLN,"CORN, SILAGE - ACRES HARVESTED","16,300"
1972,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","14,690,200"
1972,COUNTY,MINNESOTA,LYON,"CORN, SILAGE - ACRES HARVESTED","14,600"
1972,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","13,522,600"
1972,COUNTY,MINNESOTA,MURRAY,"CORN, SILAGE - ACRES HARVESTED","18,000"
1972,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","15,846,600"
1972,COUNTY,MINNESOTA,NOBLES,"CORN, SILAGE - ACRES HARVESTED","10,200"
1972,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,489,000"
1972,COUNTY,MINNESOTA,PIPESTONE,"CORN, SILAGE - ACRES HARVESTED","11,300"
1972,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","18,196,500"
1972,COUNTY,MINNESOTA,REDWOOD,"CORN, SILAGE - ACRES HARVESTED","12,800"
1972,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,569,600"
1972,COUNTY,MINNESOTA,ROCK,"CORN, SILAGE - ACRES HARVESTED","9,400"
1971,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","13,154,400"
1971,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","16,033,600"
1971,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,810,000"
1971,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","13,184,000"
1971,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","12,058,200"
1971,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","13,436,500"
1971,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,560,400"
1971,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","17,255,000"
1971,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,424,000"
1970,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","12,471,300"
1970,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","15,229,000"
1970,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,104,000"
1970,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,902,800"
1970,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,732,800"
1970,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,692,800"
1970,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,245,100"
1970,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","14,159,200"
1970,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,010,400"
1969,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,427,500"
1969,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","14,117,400"
1969,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,433,000"
1969,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,786,000"
1969,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,623,400"
1969,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,611,600"
1969,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,252,000"
1969,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","13,321,600"
1969,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,712,000"
1968,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,392,000"
1968,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","14,886,500"
1968,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,544,000"
1968,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,634,400"
1968,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,799,000"
1968,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,072,500"
1968,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,861,600"
1968,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","14,809,600"
1968,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,000,000"
1967,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","12,076,500"
1967,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","14,624,400"
1967,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,365,600"
1967,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,536,000"
1967,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,423,100"
1967,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,261,200"
1967,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,907,800"
1967,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","14,422,200"
1967,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,981,400"
1966,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,890,800"
1966,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","12,780,300"
1966,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,532,200"
1966,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,245,200"
1966,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,582,600"
1966,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,175,000"
1966,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,003,200"
1966,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","12,239,600"
1966,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,515,200"
1965,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,087,600"
1965,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,706,000"
1965,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,696,000"
1965,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,154,400"
1965,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,708,500"
1965,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,347,200"
1965,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,933,900"
1965,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,800,400"
1965,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,475,200"
1964,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,767,400"
1964,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","12,776,400"
1964,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,724,000"
1964,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,290,000"
1964,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,023,500"
1964,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,368,200"
1964,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,313,800"
1964,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,949,400"
1964,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,369,300"
1963,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,147,600"
1963,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","12,877,000"
1963,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,637,400"
1963,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,424,000"
1963,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,072,000"
1963,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,019,200"
1963,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,156,800"
1963,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,711,700"
1963,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,746,600"
1962,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,820,200"
1962,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,598,000"
1962,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,045,000"
1962,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,940,000"
1962,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,359,700"
1962,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,473,800"
1962,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,540,600"
1962,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,981,800"
1962,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,962,400"
1961,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,556,800"
1961,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,225,100"
1961,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,520,900"
1961,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,532,900"
1961,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,890,800"
1961,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,289,400"
1961,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,708,900"
1961,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,581,600"
1961,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,443,800"
1960,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,548,900"
1960,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,118,600"
1960,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,973,500"
1960,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,214,400"
1960,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,702,600"
1960,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,850,500"
1960,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,351,600"
1960,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","13,420,000"
1960,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,320,000"
1959,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,099,300"
1959,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,613,800"
1959,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,130,000"
1959,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,251,200"
1959,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,714,200"
1959,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,808,000"
1959,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,482,500"
1959,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,206,400"
1959,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,337,200"
1958,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,405,200"
1958,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,526,000"
1958,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,401,000"
1958,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,699,600"
1958,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,328,300"
1958,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,722,000"
1958,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,978,600"
1958,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,348,700"
1958,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,812,000"
1957,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,749,700"
1957,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,181,300"
1957,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,526,100"
1957,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,566,000"
1957,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,020,000"
1957,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,944,000"
1957,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,300,000"
1957,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,531,100"
1957,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,291,100"
1956,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,603,800"
1956,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,188,400"
1956,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,126,600"
1956,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,530,500"
1956,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,568,400"
1956,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,460,900"
1956,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,248,000"
1956,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","10,733,100"
1956,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,014,000"
1955,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,257,200"
1955,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,011,500"
1955,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,344,800"
1955,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,276,000"
1955,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,337,500"
1955,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,811,400"
1955,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,619,000"
1955,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,268,900"
1955,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,991,000"
1954,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,860,000"
1954,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,683,100"
1954,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,126,500"
1954,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,736,500"
1954,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,185,000"
1954,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,048,000"
1954,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,652,000"
1954,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,542,000"
1954,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,532,000"
1953,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,910,800"
1953,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,310,000"
1953,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,232,000"
1953,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,938,000"
1953,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,008,300"
1953,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,455,000"
1953,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,485,000"
1953,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,062,000"
1953,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,365,500"
1952,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,456,600"
1952,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,932,000"
1952,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,154,000"
1952,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,364,000"
1952,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,945,000"
1952,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,693,000"
1952,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,780,200"
1952,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,736,000"
1952,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,635,000"
1951,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,941,300"
1951,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,475,800"
1951,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,709,000"
1951,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,608,800"
1951,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,890,700"
1951,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,195,200"
1951,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,859,000"
1951,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,718,400"
1951,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,104,000"
1950,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,906,000"
1950,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,644,800"
1950,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,508,800"
1950,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,388,000"
1950,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,412,000"
1950,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,437,800"
1950,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,285,000"
1950,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,479,000"
1950,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,243,900"
1949,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,157,000"
1949,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,482,400"
1949,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,570,000"
1949,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,556,000"
1949,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,050,000"
1949,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,963,200"
1949,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,689,800"
1949,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,878,000"
1949,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,520,000"
1948,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,451,200"
1948,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,507,800"
1948,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,916,800"
1948,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,462,800"
1948,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,414,400"
1948,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,808,700"
1948,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,897,800"
1948,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,906,400"
1948,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,527,900"
1947,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,488,000"
1947,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,415,500"
1947,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,433,000"
1947,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,521,000"
